tweet,actual,predicted
sis the more eat put the more swing the color your lips plus dries your lips really bad before sleeping,1,"(('__label__NEUTRAL',), array([0.48617819]))"
lnk ilyt lah steph all thanks one mutuals lion retweeted sacking,2,"(('__label__POSITIVE',), array([0.577806]))"
kathyyyyyyy happy happy birthday excited ako for streak future laags char hahaha always here for eat sana,2,"(('__label__POSITIVE',), array([0.9049086]))"
love India,2,"(('__label__POSITIVE',), array([0.82834244]))"
Insha Allah will succeeded your ghost fans exist bus app support score Insha Allah all the best underway,2,"(('__label__POSITIVE',), array([0.65723532]))"
stupefaction middle fuck tum for rand son stupefaction also Can have sale gross bolo Congre,0,"(('__label__NEGATIVE',), array([0.97619539]))"
actually your Mother and Will release posture self pesab thirstiness blow helpless Will go and,0,"(('__label__NEUTRAL',), array([0.43063563]))"
burnol Gabbar precinct Throw band tax Gave dog what will eat,1,"(('__label__NEGATIVE',), array([0.94875044]))"
well,1,"(('__label__NEUTRAL',), array([0.75753099]))"
sabanaqvi riddle times eat are talking sense best wishes the greatest orator india signal ever horn,2,"(('__label__POSITIVE',), array([0.79610944]))"
us Consider stellar minister sri Narendra Modi pimp winning Hearty Good luck underway sri ram,2,"(('__label__POSITIVE',), array([0.65494275]))"
Where sweet,2,"(('__label__POSITIVE',), array([0.76682431]))"
great congratulations sir bharat mum brain incarnation like lord krishna slow ram state,2,"(('__label__POSITIVE',), array([0.91107094]))"
love shah posture khan,2,"(('__label__POSITIVE',), array([0.87506145]))"
sir yours dna show unfailingly other truthfulness With night have second channel other walk-through precipitation,2,"(('__label__POSITIVE',), array([0.545829]))"
Shah Peke cricketers fall allah,2,"(('__label__POSITIVE',), array([0.86378056]))"
ready pics nanny best Friend send up turn and baqi lock din slumber,2,"(('__label__POSITIVE',), array([0.51896894]))"
keep calm slow celebrate your own coz its birthday happy birthday,2,"(('__label__POSITIVE',), array([0.76586723]))"
super hero girl father its first hero donkey have app mere leye hero shiv mere papa have you seeing papa As feel hits have,2,"(('__label__NEUTRAL',), array([0.48924208]))"
sir you winning greeting you pure state have sir you request have ham Butts the victim,1,"(('__label__POSITIVE',), array([0.88352883]))"
good night guru give blessings more more service retentiveness slow,2,"(('__label__POSITIVE',), array([0.8829537]))"
shot cuz keep bro mama slow aunty watching eat succeed uce lofa aku,2,"(('__label__POSITIVE',), array([0.53870803]))"
abominable insan you Peke soil apt tired air you such panty,0,"(('__label__NEGATIVE',), array([0.43336999]))"
Shehnaajmalik suppression love eat all,2,"(('__label__POSITIVE',), array([0.96503824]))"
sir you Many township mother Latur Maharashtra unwashed insan you petition have hame tie,1,"(('__label__NEUTRAL',), array([0.47417271]))"
fall tax fall news hadeline line You people public plain semi-dick bewaquf adult you Known other muslim,0,"(('__label__NEGATIVE',), array([0.56699896]))"
hit have hit have status cute beautiful love song mubarak mubarak lots love slow swan brother,2,"(('__label__POSITIVE',), array([0.98289812]))"
good morning guru bless for service retentiveness slow Charitable finances finances Satguru tera reliance,2,"(('__label__POSITIVE',), array([0.93672448]))"
give gift education through free tuition center witch being run,2,"(('__label__NEUTRAL',), array([0.47936296]))"
congratulations underway underway hind Narendra Modi Hail,2,"(('__label__POSITIVE',), array([0.97367489]))"
iss Feku actually then tum log suspend other Get it done paye seizure have tum The people hither active Living,0,"(('__label__NEGATIVE',), array([0.83100003]))"
butchers muslim muslim also other hue address other whose our logo Suicidal Attacker semi-dick,0,"(('__label__NEGATIVE',), array([0.70507985]))"
bharat film underway hind,2,"(('__label__POSITIVE',), array([0.9653827]))"
agar bat truth have BJP and congress both Especially congress dub tax snuff may,0,"(('__label__NEUTRAL',), array([0.57144529]))"
blessing Make steady unfailingly hum the papa,2,"(('__label__POSITIVE',), array([0.67604381]))"
liked spirit madness for anthem,2,"(('__label__POSITIVE',), array([0.57373065]))"
warner smith both cheater their tarif done cheating waste,0,"(('__label__NEUTRAL',), array([0.44187126]))"
hindu love eat sir want ppl like eat who show mirror its own community salaam walekum,2,"(('__label__POSITIVE',), array([0.49600959]))"
you Fukt anna protest mil conversancy tired logo fuck mil conversancy tired congress,0,"(('__label__NEGATIVE',), array([0.86200196]))"
Peke our bola sacking Modi Will win ham phatake Would rather instead what agar other instead to,1,"(('__label__NEUTRAL',), array([0.54540992]))"
happy birthday allah kawo miji nagari allah nidus noor now slow forever,1,"(('__label__POSITIVE',), array([0.97054774]))"
islam just like black hole then state Swallow four have and bharat Swallowing preparation have,0,"(('__label__NEUTRAL',), array([0.47231424]))"
muslim belted like swine vowel manner Will die mrin beekh mat prayer barricade mat,0,"(('__label__NEGATIVE',), array([0.92541331]))"
good morning sohne Satguru thanks for giving thirty beautiful day bless thirty day,2,"(('__label__POSITIVE',), array([0.96642929]))"
bastard night inebriant and hooker accompaniment mazey To rob etc nobleman and ship Buying,0,"(('__label__NEGATIVE',), array([0.83456379]))"
bra Fugitive tera father sorry mistake your puri family high,0,"(('__label__NEGATIVE',), array([0.93573815]))"
middle fuck temple who unerring wanting Does have daughter rep,0,"(('__label__NEGATIVE',), array([0.9098767]))"
Wain allah swt forgiving people may eat one them frame rabbil alameen,2,"(('__label__POSITIVE',), array([0.66306287]))"
need eat want see eat want your love want hear eat please today we Happiness dedo giver,2,"(('__label__POSITIVE',), array([0.55449992]))"
love eat leader president,2,"(('__label__POSITIVE',), array([0.84447151]))"
lots lots best the best wishes the team Modi everyone accompaniment everyone unfolding everyone,2,"(('__label__POSITIVE',), array([0.95446128]))"
original account reply state sister saale madarssa trample tea mud Gone,0,"(('__label__NEGATIVE',), array([0.95866609]))"
gud afternoon papa finances finances Satguru tera reliance bless give gud health,2,"(('__label__POSITIVE',), array([0.90193641]))"
start journey Modi best luck sir plz actually bar school this hospital Charles sahara india payment issue,1,"(('__label__POSITIVE',), array([0.58600116]))"
wish very extremely happy slow month eat the wow slow how powerful celebrity bowl,2,"(('__label__POSITIVE',), array([0.87260991]))"
,0,"(('__label__NEUTRAL',), array([0.99994433]))"
lnk hope status funnel world alive use hum song from all time classic movie public,2,"(('__label__POSITIVE',), array([0.59460276]))"
you many Modi minister Becoming but using manner unfolding Will happen,2,"(('__label__POSITIVE',), array([0.63286275]))"
Annihilation disintegration my cooler accursed hua inferno world your Life karamjali kusur,0,"(('__label__NEUTRAL',), array([0.42467728]))"
yesterday dirty band tax other mother’s fuck Pray your motherfucker sister lode Cynodon conversancy someone and opposite,0,"(('__label__NEGATIVE',), array([0.96751601]))"
zafarsareshwala wit cut other therein leg mat adao somewhere and time,0,"(('__label__NEGATIVE',), array([0.54670984]))"
mere ticker Your ticker adult have,2,"(('__label__POSITIVE',), array([0.69279319]))"
aww day,2,"(('__label__NEUTRAL',), array([0.55522239]))"
sir greeting sir agra The mayor Explain some done Mr. Modi raj Ramraj but,2,"(('__label__NEUTRAL',), array([0.49365228]))"
hindu muslim do Lasts have Children knife Gave then legislation Under fir tax hindu,0,"(('__label__NEGATIVE',), array([0.63182515]))"
octopus size wise Will speak his duct main,1,"(('__label__NEUTRAL',), array([0.65436047]))"
childhood parliament tired sub visit miss will do,1,"(('__label__NEUTRAL',), array([0.50725341]))"
check out vogue germany kirsty hume carmen signal frankie ryder fur couture report tanga,1,"(('__label__NEUTRAL',), array([0.57764512]))"
mother thing how blood hear thirty cheesy one all the time slow laugh slow agree,2,"(('__label__POSITIVE',), array([0.55962491]))"
ily love eat ilysm love eat much cpc tea Will drink tea,2,"(('__label__POSITIVE',), array([0.89270276]))"
another tryyou got Top from thirty tweet btw underway sri ram,2,"(('__label__NEUTRAL',), array([0.69456989]))"
mother’s eat so speedily tax Stayed have bsdk Your father that night so speedily other spire then,0,"(('__label__NEGATIVE',), array([0.57158303]))"
every haitian florida ohhh though eat were your mom eat look just like each from Wain were have,1,"(('__label__NEUTRAL',), array([0.60542238]))"
slavery slavery hold staple idiot state Malevolent Pappu khan mutre pakistan mother,0,"(('__label__NEGATIVE',), array([0.86951393]))"
value niye yogi sire captain trail touch sire Please done you us,2,"(('__label__POSITIVE',), array([0.49534339]))"
Janitor jab then your vast The daughters accompaniment esi wiggle other hoagy tab then your yaki,0,"(('__label__NEGATIVE',), array([0.56115705]))"
shut some also publish have,0,"(('__label__NEGATIVE',), array([0.80332822]))"
even after one sided media favour fake seculars slow myth generators fake liberals slow khan mar,0,"(('__label__NEGATIVE',), array([0.71263111]))"
delhi public you victory tired why bolt mar took which rat din lyric other Tired the up,0,"(('__label__NEGATIVE',), array([0.6615293]))"
harsh about sacking shoaib only stated fact sarfaraz himself admitted before going for the world cup tired,1,"(('__label__NEUTRAL',), array([0.50716084]))"
eid some young do have eid the yatimo up do have,2,"(('__label__POSITIVE',), array([0.51980174]))"
dada and anthem,1,"(('__label__NEUTRAL',), array([0.69678801]))"
all are missing eat plain please someone post par you Go you where Will remain feat Will do plz,2,"(('__label__NEUTRAL',), array([0.48865521]))"
brother mine wife public commission band krdey your queen you other address islam wife,1,"(('__label__NEGATIVE',), array([0.52386361]))"
proof fucker lip mat judgement agar Your pas truth any evidence have supremecourt,0,"(('__label__NEGATIVE',), array([0.85865653]))"
they jay shah such,1,"(('__label__POSITIVE',), array([0.57900459]))"
what this words private conversation mother also lyric tum sale Fox son someone pimp,0,"(('__label__NEGATIVE',), array([0.86618501]))"
happy birthday babu Brother mother’s thirty auspicious occasion main also fish massy slush within fry done,2,"(('__label__POSITIVE',), array([0.57779771]))"
super bro,2,"(('__label__POSITIVE',), array([0.54831982]))"
fahad Bhaiye give account abbas wait anymore,1,"(('__label__NEUTRAL',), array([0.67245907]))"
shame espect from BJP have knows only making fights hindu muslim christian teaching,0,"(('__label__NEGATIVE',), array([0.73612082]))"
the the layers thirty scene mind blowing sacking means have,2,"(('__label__NEUTRAL',), array([0.62827569]))"
shut trample Stand exist wrongfulness exist I dog both tango midway stress kick,0,"(('__label__NEGATIVE',), array([0.89864296]))"
adorer hold what tax have tum saale that zaleel are sister’s hum mahan,0,"(('__label__NEGATIVE',), array([0.92731124]))"
sister’s sorry baby seed girl dirty Gave your mother’s sister tax Give,0,"(('__label__NEGATIVE',), array([0.81267142]))"
nigger islamabad gujranwala bazareya train sham o'clock hold hua Gujarati close toy cabin bearer Hustle Feel,1,"(('__label__NEUTRAL',), array([0.41955155]))"
ngk day sir sir are sure going nothing less police the best,2,"(('__label__POSITIVE',), array([0.77174437]))"
hahahahahahahahahahhahahahaha look who talking lip moot ill ban without stamp exist,0,"(('__label__NEUTRAL',), array([0.54593557]))"
us hither ratter billion so donkey have Your star other Kaalbhushan Jadev mann,0,"(('__label__NEGATIVE',), array([0.36448568]))"
score prevarication winning unfailingly spire have sortie Nobleman par congress many crime Did but prevarication cub,1,"(('__label__NEUTRAL',), array([0.57610738]))"
police Shivaratan bald police system Look Go hither par the hearing other spire have someone sale paisa of tax,0,"(('__label__NEGATIVE',), array([0.63182443]))"
ill cross fingers for sure shout wouldnt mind,1,"(('__label__NEUTRAL',), array([0.61578906]))"
unaccompanied dirty Eat din other livelong tera bsdk someone buffalo kick premature Hideout Will come your,0,"(('__label__NEGATIVE',), array([0.87621385]))"
hindustan main many workshop have so dog for,0,"(('__label__NEUTRAL',), array([0.50811183]))"
happy birthday sister may sohne Satguru,2,"(('__label__POSITIVE',), array([0.84372324]))"
far less tiltable thirty game police still chep about top tiers tho,1,"(('__label__NEUTRAL',), array([0.73252797]))"
pakistan terrorism saint Stayed have Peke army start billion dollars for,0,"(('__label__NEUTRAL',), array([0.47011858]))"
them Will get,0,"(('__label__NEUTRAL',), array([0.86082399]))"
lucky guy other trouncing sakti leg tod police Giving sneak son,1,"(('__label__NEGATIVE',), array([0.80100656]))"
upp us the associate candidates towards sir many many greeting everyone vote success hua my,2,"(('__label__POSITIVE',), array([0.91328722]))"
sir apse abut educatee please big fan eat,2,"(('__label__POSITIVE',), array([0.77776295]))"
super but main who tarif other Does but app sensible leader lagi I great,1,"(('__label__NEUTRAL',), array([0.5810672]))"
Sehwag sir said india slow newzealand within semifinal Will go then india Will win par sir india World Cup within ever,1,"(('__label__POSITIVE',), array([0.52890635]))"
khuj poke post pakistan maar,0,"(('__label__NEGATIVE',), array([0.7287932]))"
smell someone more importance gift temporary peoplesss jaws uplift ajaty exist Reality walk-through tea jaty exist,0,"(('__label__NEUTRAL',), array([0.39639023]))"
khosre pakistan Your jailhouse father have what they time Passed conversancy khosro pakistan other in,0,"(('__label__NEGATIVE',), array([0.86859626]))"
my playfellow Drinking ghost mann tired shop conversancy tired par arrest hone consternation title other lyric,1,"(('__label__NEUTRAL',), array([0.77283835]))"
to ohhhh damn sacking head difficult,1,"(('__label__NEUTRAL',), array([0.64057565]))"
tournament yesterday geo mine yawanay ajatu,1,"(('__label__NEUTRAL',), array([0.68550617]))"
jnb thing principality pakistan have parleman lie semi-dick have Peke army Poke bus shut,0,"(('__label__NEGATIVE',), array([0.79800195]))"
larne any dikkat other par fight start we inferno To put wale petrol,1,"(('__label__NEUTRAL',), array([0.44355047]))"
where opposition where media democracy fourth pillar what country beef cow temple masjid admin,0,"(('__label__NEGATIVE',), array([0.70611984]))"
congratulations will expect very good budget from can think like common man women,2,"(('__label__POSITIVE',), array([0.7609387]))"
what dua Elder sister you birthday my Ages also you lag I happiest birthday the you dun,2,"(('__label__POSITIVE',), array([0.7988131]))"
got pushed aside slow beaten final sacking occupation work the most important game the season for water,1,"(('__label__NEUTRAL',), array([0.4969708]))"
lentil this bastard lentil mine Gamma K baray may my tweet also share proceedings inn bastard pat,0,"(('__label__NEGATIVE',), array([0.87422419]))"
nara title underway sri ram underway underway sri ram,1,"(('__label__NEUTRAL',), array([0.68669623]))"
bus reason have boss delhi without support To do eat doing good job sir,2,"(('__label__NEUTRAL',), array([0.64394051]))"
net within I Khilat exist islam tou taleem each muslim but ar have taleem other eat,1,"(('__label__NEUTRAL',), array([0.60762793]))"
ticker Does have you goa main invite kreu really deserve more police pimp all won election,2,"(('__label__NEUTRAL',), array([0.46314549]))"
tum log Dhobi dog nidus Minus they Others moonstruck score world rate Your,0,"(('__label__NEGATIVE',), array([0.95313388]))"
Kutty bastard of bastard gooo back Afghan,0,"(('__label__NEGATIVE',), array([0.979559]))"
its always eid mubarak but never lemme send eat eidi,1,"(('__label__POSITIVE',), array([0.61110991]))"
tum apeel Does Stay public their game tax tempo spurious double strongman public,0,"(('__label__NEGATIVE',), array([0.77561784]))"
are band tax dramasabko address have are Rahul gandhi,0,"(('__label__NEGATIVE',), array([0.83205658]))"
every gully cricket gang have player so risk abuses power self dirty also Come K bsdk eat,0,"(('__label__NEGATIVE',), array([0.62710208]))"
have always made proud first squeeze then dignified journey slow now again baby,2,"(('__label__POSITIVE',), array([0.73397034]))"
yrrrr coal mei also same thing hither also same thing fine smack have thanks for your,1,"(('__label__NEUTRAL',), array([0.52580047]))"
Kallu mama Will improve nidus and sister’s tax visualise Modi tsunami catastrophe Will come,1,"(('__label__NEGATIVE',), array([0.47832185]))"
until eat rein those goons eat will not gain anything sureness sub malarkey,1,"(('__label__NEGATIVE',), array([0.5316534]))"
miss eat migunai occupation watching eat while weeping,1,"(('__label__NEUTRAL',), array([0.53288871]))"
log Flattery tax are have sniffle din door other jab their also mother’s sister’s safe other hoagy par,0,"(('__label__NEGATIVE',), array([0.72404802]))"
sarfaraz Says have din accursed tired brother din accursed other any reason tired unwashed cricket politics also sensible,0,"(('__label__NEUTRAL',), array([0.60784405]))"
Your for channel love band turn tea muslim informal par pure people maar Gave par tum for,0,"(('__label__NEGATIVE',), array([0.47151649]))"
krpk voice real ass kurta give fuck bout spider,0,"(('__label__NEGATIVE',), array([0.91475058]))"
fucker kami other have To indulge wale expect tax are have log but bhoke funny,0,"(('__label__NEGATIVE',), array([0.96410322]))"
miss shame app prime stateliness other pubic eshiliye voter Public opinion you gal but smack,0,"(('__label__NEUTRAL',), array([0.55107778]))"
motherfucker hindu muslim midway Chaff fek Stayed us you for Dharam contractor The need other dog their,0,"(('__label__NEGATIVE',), array([0.86966485]))"
have tax round Rakhi have hakle traitor manner scam other Did,0,"(('__label__NEGATIVE',), array([0.60735917]))"
slow mental boy you and your louse party some hone flame other have mine tail By pressing sit-down,0,"(('__label__NEGATIVE',), array([0.57095176]))"
dick to eat don,0,"(('__label__NEGATIVE',), array([0.8050946]))"
party want eat then ethnicvilla To be may,1,"(('__label__NEUTRAL',), array([0.77973819]))"
thanks eat ham sub wrong at are have because ham sub lyric are have underway sri ram underway sri,1,"(('__label__NEUTRAL',), array([0.45109671]))"
Modi many many Good luck,2,"(('__label__POSITIVE',), array([0.76940227]))"
trust ass kill separatist pretty,0,"(('__label__NEGATIVE',), array([0.77402222]))"
the hum sub par Please are accompaniment accompaniment brother smack have sun tax sensible,2,"(('__label__POSITIVE',), array([0.60418439]))"
that hone bad also Modi other adjustment Can election also reservation Do it louse tan pain address Will work,0,"(('__label__NEUTRAL',), array([0.50356328]))"
actually then rich upload Will happen where net Will come,1,"(('__label__NEUTRAL',), array([0.82175976]))"
all the very best for thirty world cup our have india,2,"(('__label__POSITIVE',), array([0.87677932]))"
because I Aishwarya sensible nappy have lion will remain the best for,2,"(('__label__POSITIVE',), array([0.69168764]))"
watching thirty picture song comes mind from so The arm so sir gin enemy advertency,1,"(('__label__NEUTRAL',), array([0.47995168]))"
tum quote commission band tax tweet open doing therefrom blocked,1,"(('__label__NEGATIVE',), array([0.68389231]))"
playfellow fatafat done and him many sake uplift broadcast crate underway ram,1,"(('__label__NEUTRAL',), array([0.61357266]))"
Rishabh will say better constitutional rapist baba support leta therefrom,0,"(('__label__NEUTRAL',), array([0.72445053]))"
pussy ass mine ass queen years fake new eat fela hold football match video Modi like other air,0,"(('__label__NEGATIVE',), array([0.81955594]))"
birthday wishes one finest most versatile star actor,2,"(('__label__POSITIVE',), array([0.85942167]))"
Sure other Gave plant As hope thirty hers pay livelong north,1,"(('__label__NEUTRAL',), array([0.53835213]))"
any other Will happen media wale and niche Will fall public Look for their Chamchagiri and whoremaster start,1,"(('__label__NEGATIVE',), array([0.70065832]))"
Begging want can have tum logo aukat other have Make tomato less,0,"(('__label__NEGATIVE',), array([0.56558883]))"
Innocence truth Need other spire because therefrom straightforward some and other donkey premieres june only,1,"(('__label__NEUTRAL',), array([0.4785437]))"
this enlightened some Will get malarkey Does have our ego frustration have,0,"(('__label__NEGATIVE',), array([0.68597764]))"
mat people around the globeeeeeee eidmubarak,1,"(('__label__NEGATIVE',), array([0.65078986]))"
this dog maar of are exist masturbate tax larte why other jack maar tax mar,0,"(('__label__NEGATIVE',), array([0.95614052]))"
sister your mother’s pussy hooker children sub what your mother’s pussy,0,"(('__label__NEGATIVE',), array([0.99729717]))"
congress Including Opposition pier media boycott score bad presstitutes public Issues for Unemployment gdp,0,"(('__label__NEGATIVE',), array([0.57900822]))"
your slop pussy done donkey hun air your slop pussy cow beef,0,"(('__label__NEGATIVE',), array([0.8590588]))"
india muslim well hols The one Actions will do saale pakistaniegyptqataraur moro,0,"(('__label__NEGATIVE',), array([0.80622858]))"
orange gggggg other fine agggg silyi machine have any pipe hold have acting Say have then how fuck,0,"(('__label__NEGATIVE',), array([0.74713373]))"
children wane other address Will happen publish have stop using which for propaganda morons,0,"(('__label__NEGATIVE',), array([0.51860201]))"
twirp plz notice yours song my very favorite have please twirp you my tweet other state,2,"(('__label__POSITIVE',), array([0.65656358]))"
kawhi lebron slow don,1,"(('__label__POSITIVE',), array([0.64493293]))"
main someone party supporter other but if congress And hack work also severe,1,"(('__label__NEUTRAL',), array([0.70295537]))"
steph curry not finding easy transportation,1,"(('__label__NEUTRAL',), array([0.70265925]))"
inka any relationship Mary pass ana fantasm visa also donga job also australia mien their succour tax,1,"(('__label__NEGATIVE',), array([0.47192979]))"
reporting Shami fucked uppp eat slow mere,0,"(('__label__NEUTRAL',), array([0.51360583]))"
india your mother’s hols Does have and mine mother’s hols score power have how stone,0,"(('__label__NEGATIVE',), array([0.71572196]))"
other ever ever stinking after more merriment luck spire have omnibus adult spire Few adjustment,1,"(('__label__NEUTRAL',), array([0.61136103]))"
panama rani ever ticker within okay,1,"(('__label__NEUTRAL',), array([0.60536402]))"
bastard Place sneak family impress instead iss their father theft,0,"(('__label__NEGATIVE',), array([0.99638081]))"
understand fucked not getting any college going have kill myself have future left man shit sport,0,"(('__label__NEUTRAL',), array([0.5482986]))"
have brother predictions other what,1,"(('__label__NEUTRAL',), array([0.93841159]))"
Sirji who aggravation are exist election bug sub current I plaintiff them Will be able to you,0,"(('__label__NEGATIVE',), array([0.62723738]))"
exist them address travelling four tired public accompaniment plant hold have BJP and congr,1,"(('__label__NEUTRAL',), array([0.50356925]))"
someone dog son your BBC also,0,"(('__label__NEGATIVE',), array([0.94345862]))"
not problems Will happen Modi par tare who fat are have,0,"(('__label__NEGATIVE',), array([0.46982074]))"
hiiiii just want say think eat look really pretty ahh omg tysm lnk,2,"(('__label__NEUTRAL',), array([0.67679429]))"
basically eat live suck BJP August Punjabi Malialis tamils coz vote for fascist,0,"(('__label__NEUTRAL',), array([0.50201017]))"
brain off gia my this state nappy hooker insan waiter filthy end Mary stiletto insan waiter,0,"(('__label__NEGATIVE',), array([0.89204329]))"
lip lip broached lip premature unseeing turn wit address have but optic hone,0,"(('__label__NEUTRAL',), array([0.7785539]))"
dope khod their profit nunu check tax what address resident today also family Will happen,0,"(('__label__NEUTRAL',), array([0.56539232]))"
doctor hum mother’s children someone son Can have bsdk mother’s,0,"(('__label__NEGATIVE',), array([0.53604853]))"
you participation state many ahead I your routine ebong Spit mental biswa,2,"(('__label__POSITIVE',), array([0.49780038]))"
iss congressi Stubborn actually state have jab oath liy,0,"(('__label__NEGATIVE',), array([0.49952233]))"
love joys pillow but thirty big ass nose gate the way,0,"(('__label__POSITIVE',), array([0.57007581]))"
House BJP And victory actually public shame,0,"(('__label__NEGATIVE',), array([0.72152478]))"
sir villa minister pad for you many many Best wishes ticker voice express Does blood today,2,"(('__label__POSITIVE',), array([0.78044474]))"
Friend and brother india what travelling Stayed have india then The town excavation travelling doing have billion,1,"(('__label__NEUTRAL',), array([0.73786014]))"
second countries mother criminal activities kerne wale hero other hotel,0,"(('__label__NEGATIVE',), array([0.43105409]))"
really love old twitter friends,2,"(('__label__NEUTRAL',), array([0.58172071]))"
mar public bastion,1,"(('__label__NEGATIVE',), array([0.50503081]))"
Yadavakilesh wise writing have pank,1,"(('__label__NEUTRAL',), array([0.76493132]))"
jack called celeb hooker To cry washed-up hotel,0,"(('__label__NEGATIVE',), array([0.89288342]))"
have muslim Customization for your vote bank eat people always address one,0,"(('__label__NEGATIVE',), array([0.48664105]))"
world cup match what winning shankar spot Dinesh kartik fill may winning shankar best for for,1,"(('__label__POSITIVE',), array([0.57774919]))"
story Gone state media mother Uppers students accompaniment are raw someone media walk-through devoid have story,0,"(('__label__NEGATIVE',), array([0.57259935]))"
bastard but tum other severe brazenness precinct spire han lock roots tum The people lota actually Iran,0,"(('__label__NEGATIVE',), array([0.96148163]))"
why eun in meat still love each,2,"(('__label__POSITIVE',), array([0.53987288]))"
ray Little aqal Used Latin agar any son btamizi Does have him Tameez skewer jati have hers batmizi promote bastion,0,"(('__label__NEGATIVE',), array([0.50723904]))"
main nhiii head bcoz lion not with for selection dress,1,"(('__label__NEUTRAL',), array([0.57497573]))"
log sniffle praise do tired are Bewakufo further bar congress aback Will run jab this,0,"(('__label__NEGATIVE',), array([0.7612009]))"
have are also complaining sacking BJP precinct more money slow manpower sacking occupation the case BJP didnt sto,0,"(('__label__NEUTRAL',), array([0.45138338]))"
countries currencies Explain currency exchange The people wheel daytime,1,"(('__label__NEUTRAL',), array([0.44876248]))"
shame all who cry underway jawan whenever there tension along border,0,"(('__label__NEUTRAL',), array([0.5017513]))"
delhi you party suck hospitals water voice have app conversancy state,0,"(('__label__NEUTRAL',), array([0.52143723]))"
exactly thirty season precinct the old charm intact until episodes ago address other children signal show band who instead road,1,"(('__label__NEUTRAL',), array([0.48500326]))"
lyric can have shankar Sure this hope other tired but gold bura other tired eat other screen you address have,0,"(('__label__NEUTRAL',), array([0.64782947]))"
sister sigret Drinking boobs their and second wreck Does have active and passive both form log livelong,1,"(('__label__NEUTRAL',), array([0.4090085]))"
also swer never see eat love your layout btw hmu Jock,2,"(('__label__POSITIVE',), array([0.52208191]))"
sit-down Your itjey what adulterine have pakistan fucker toy them indian also other,0,"(('__label__NEGATIVE',), array([0.95088601]))"
interact To do the other mine throw walk-through interact Do it then roty exist Do it tou Tameez trip jaty exist,0,"(('__label__NEUTRAL',), array([0.50911111]))"
visualise why have bat him sniffle shake of main left thirty what,0,"(('__label__NEUTRAL',), array([0.60085952]))"
your mother’s pussy female magician fuck muslim title par taint have band tax bitch,0,"(('__label__NEGATIVE',), array([0.99183667]))"
your pussy racket play motherfucker your throughout family fucker motherfucker sister nepal,0,"(('__label__NEGATIVE',), array([0.99961048]))"
bastard The pet dog have takings tweet tax then retweet other Come aks,0,"(('__label__NEGATIVE',), array([0.91681969]))"
logo films bollywood films mother’s hod trunk sister’s jab south remake Be made,0,"(('__label__NEUTRAL',), array([0.46320301]))"
congratulation mere darling brethren yours their par upright world best Modi winning Had exist,2,"(('__label__POSITIVE',), array([0.87337965]))"
afghanistan house other Gone of bastard afghanio travelling new country travelling zone,0,"(('__label__NEGATIVE',), array([0.51275414]))"
tamil nine fuck delhi pvt suck hindi pussy state after hindi other,1,"(('__label__NEGATIVE',), array([0.89391297]))"
time also publish tired Modi times main To poke barricade can have what any washington post any icj other have,0,"(('__label__NEUTRAL',), array([0.67914152]))"
astegferullah you their basics address other this world alime islam tyre,1,"(('__label__NEUTRAL',), array([0.40096012]))"
cup tadvi slaughter other we police what broached cup tadvi Suicide sympathy tempo testing address,1,"(('__label__NEUTRAL',), array([0.63754201]))"
our today someone winner other weaver and wale self mine team By making Play players son Ongoing,1,"(('__label__NEGATIVE',), array([0.48946023]))"
uncle what dress code policy study have recently eat sniffle ass mother where felt hua have,0,"(('__label__NEGATIVE',), array([0.48418206]))"
jab Owaisi hindu passage power have muslim devi power snub Does have you logo also,0,"(('__label__NEGATIVE',), array([0.70024258]))"
Nadiyasikh that because hindu wit grass carne tempo have muslim hindu of hold have,0,"(('__label__NEGATIVE',), array([0.76994216]))"
think The others so importance other gift may sacking hurts more,1,"(('__label__NEUTRAL',), array([0.61418331]))"
District even after hiv epidemic conducting crisis karachi destroyed those vowel on are trending thirty,0,"(('__label__NEGATIVE',), array([0.55540252]))"
temperature conversancy if other ruke and plant impress wit ligeye sister’s after hum Will be summer,1,"(('__label__NEUTRAL',), array([0.65657812]))"
tera father also dakoit have recollection dust state pimp Rahul gandhi Illegitimate,0,"(('__label__NEGATIVE',), array([0.95609134]))"
meaning if someone mother’s jati have hers family use of went lyric exist Jis where,0,"(('__label__NEUTRAL',), array([0.50794804]))"
Modi high winning accompaniment many winning hasil To do around Countrymen thedil sub,2,"(('__label__POSITIVE',), array([0.82201648]))"
Modi gift for not leader Hinduism etc leader human air,2,"(('__label__NEUTRAL',), array([0.55317044]))"
bjb muslim disdain muslim state patrol diesel lena band tax public natural BJP wale last slavery,0,"(('__label__NEGATIVE',), array([0.9046368]))"
sniffle Itself words to sister’s yahi malarkey Dust have hua some have,0,"(('__label__NEGATIVE',), array([0.7311331]))"
sir gay railway station rapid ticket sir whoremaster logo Get have customer other many semi-dick racke,0,"(('__label__NEUTRAL',), array([0.46980849]))"
horn done log I ignore karty msgs,0,"(('__label__NEUTRAL',), array([0.61602169]))"
just day ticker line have why Will win vote done you what vine can govt,2,"(('__label__NEUTRAL',), array([0.47788683]))"
Speckle that lube engine oil etc Sell helpless tax Gave financially mother sunk conversancy and my petrol pump,0,"(('__label__NEUTRAL',), array([0.54129559]))"
also mango BJP tum log the Had also mango hindu agar shun Would like then ass fuck,0,"(('__label__NEGATIVE',), array([0.8160426]))"
